Id,Id2,Geography,Total,MarginOfError,Year,formattedAddress
0500000US25023,25023,"Plymouth County, Massachusetts",481100,*****,2005,"Plymouth County, MA, USA"
0500000US25025,25025,"Suffolk County, Massachusetts",620053,*****,2005,"Suffolk County, MA, USA"
0500000US25027,25027,"Worcester County, Massachusetts",759409,*****,2005,"Worcester County, MA, USA"
0500000US26005,26005,"Allegan County, Michigan",111257,*****,2005,"Allegan County, MI, USA"
0500000US26017,26017,"Bay County, Michigan",107256,*****,2005,"Bay County, MI, USA"
0500000US26021,26021,"Berrien County, Michigan",158224,*****,2005,"Berrien County, MI, USA"
0500000US26025,26025,"Calhoun County, Michigan",134628,*****,2005,"Calhoun County, MI, USA"
0500000US26037,26037,"Clinton County, Michigan",68524,*****,2005,"Clinton County, MI, USA"
0500000US26045,26045,"Eaton County, Michigan",105632,*****,2005,"Eaton County, MI, USA"
0500000US26049,26049,"Genesee County, Michigan",438589,*****,2005,"Genesee County, MI, USA"
0500000US26055,26055,"Grand Traverse County, Michigan",81174,*****,2005,"Grand Traverse County, MI, USA"
0500000US26065,26065,"Ingham County, Michigan",261476,*****,2005,"Ingham County, MI, USA"
0500000US26073,26073,"Isabella County, Michigan",58848,*****,2005,"Isabella County, MI, USA"
0500000US26075,26075,"Jackson County, Michigan",152954,*****,2005,"Jackson County, MI, USA"
0500000US26077,26077,"Kalamazoo County, Michigan",230457,*****,2005,"Kalamazoo County, MI, USA"
0500000US26081,26081,"Kent County, Michigan",584007,*****,2005,"Kent County, MI, USA"
0500000US26087,26087,"Lapeer County, Michigan",91256,*****,2005,"Lapeer County, MI, USA"
0500000US26091,26091,"Lenawee County, Michigan",97102,*****,2005,"Lenawee County, MI, USA"
0500000US26093,26093,"Livingston County, Michigan",179897,*****,2005,"Livingston County, MI, USA"
0500000US26099,26099,"Macomb County, Michigan",820599,*****,2005,"Macomb County, MI, USA"
0500000US26111,26111,"Midland County, Michigan",82695,*****,2005,"Midland County, MI, USA"
0500000US26115,26115,"Monroe County, Michigan",152392,*****,2005,"Monroe County, MI, USA"
0500000US26121,26121,"Muskegon County, Michigan",169500,*****,2005,"Muskegon County, MI, USA"
0500000US26125,26125,"Oakland County, Michigan",1200531,*****,2005,"Oakland County, MI, USA"
0500000US26139,26139,"Ottawa County, Michigan",245075,*****,2005,"Ottawa County, MI, USA"
0500000US26145,26145,"Saginaw County, Michigan",202037,*****,2005,"Saginaw County, MI, USA"
0500000US26147,26147,"St. Clair County, Michigan",169749,*****,2005,"St Clair County, MI, USA"
0500000US26155,26155,"Shiawassee County, Michigan",72224,*****,2005,"Shiawassee County, MI, USA"
0500000US26159,26159,"Van Buren County, Michigan",76896,*****,2005,"Van Buren County, MI, USA"
0500000US26161,26161,"Washtenaw County, Michigan",319791,*****,2005,"Washtenaw County, MI, USA"
0500000US26163,26163,"Wayne County, Michigan",1966909,*****,2005,"Wayne County, MI, USA"
0500000US27003,27003,"Anoka County, Minnesota",320803,*****,2005,"Anoka County, MN, USA"
0500000US27019,27019,"Carver County, Minnesota",83783,*****,2005,"Carver County, MN, USA"
0500000US27037,27037,"Dakota County, Minnesota",381267,*****,2005,"Dakota County, MN, USA"
0500000US27053,27053,"Hennepin County, Minnesota",1089910,*****,2005,"Hennepin County, MN, USA"
0500000US27109,27109,"Olmsted County, Minnesota",132116,*****,2005,"Olmsted County, MN, USA"
0500000US27123,27123,"Ramsey County, Minnesota",476715,*****,2005,"Ramsey County, MN, USA"
0500000US27137,27137,"St. Louis County, Minnesota",186225,*****,2005,"St Louis County, MN, USA"
0500000US27139,27139,"Scott County, Minnesota",118822,*****,2005,"Scott County, MN, USA"
0500000US27141,27141,"Sherburne County, Minnesota",80003,*****,2005,"Sherburne County, MN, USA"
0500000US27145,27145,"Stearns County, Minnesota",135253,*****,2005,"Stearns County, MN, USA"
0500000US27163,27163,"Washington County, Minnesota",217021,*****,2005,"Washington County, MN, USA"
0500000US27171,27171,"Wright County, Minnesota",109836,*****,2005,"Wright County, MN, USA"
0500000US28033,28033,"DeSoto County, Mississippi",136353,*****,2005,"Desoto County, MS, USA"
0500000US28035,28035,"Forrest County, Mississippi",69608,*****,2005,"Forrest County, MS, USA"
0500000US28047,28047,"Harrison County, Mississippi",186530,*****,2005,"Harrison County, MS, USA"
0500000US28049,28049,"Hinds County, Mississippi",239901,*****,2005,"Hinds County, MS, USA"
0500000US28059,28059,"Jackson County, Mississippi",134249,*****,2005,"Jackson County, MS, USA"
0500000US28067,28067,"Jones County, Mississippi",66425,3198,2005,"Jones County, MS, USA"
0500000US28075,28075,"Lauderdale County, Mississippi",73647,*****,2005,"Lauderdale County, MS, USA"
0500000US28081,28081,"Lee County, Mississippi",77438,*****,2005,"Lee County, MS, USA"
0500000US28089,28089,"Madison County, Mississippi",82071,*****,2005,"Madison County, MS, USA"
0500000US28121,28121,"Rankin County, Mississippi",126569,*****,2005,"Rankin County, MS, USA"
0500000US29019,29019,"Boone County, Missouri",134391,*****,2005,"Boone County, MO, USA"
0500000US29021,29021,"Buchanan County, Missouri",80196,*****,2005,"Buchanan County, MO, USA"
0500000US29031,29031,"Cape Girardeau County, Missouri",67757,*****,2005,"Cape Girardeau County, MO, USA"
0500000US29037,29037,"Cass County, Missouri",93266,*****,2005,"Cass County, MO, USA"
0500000US29043,29043,"Christian County, Missouri",66663,*****,2005,"Christian County, MO, USA"
0500000US29047,29047,"Clay County, Missouri",199158,*****,2005,"Clay County, MO, USA"
0500000US29051,29051,"Cole County, Missouri",67706,*****,2005,"Cole County, MO, USA"
0500000US29071,29071,"Franklin County, Missouri",98086,*****,2005,"Franklin County, MO, USA"
0500000US29077,29077,"Greene County, Missouri",238898,*****,2005,"Greene County, MO, USA"
0500000US29095,29095,"Jackson County, Missouri",651181,*****,2005,"Jackson County, MO, USA"
0500000US29097,29097,"Jasper County, Missouri",107992,*****,2005,"Jasper County, MO, USA"
0500000US29099,29099,"Jefferson County, Missouri",211639,*****,2005,"Jefferson County, MO, USA"
0500000US29165,29165,"Platte County, Missouri",81241,*****,2005,"Platte County, MO, USA"
0500000US29183,29183,"St. Charles County, Missouri",326152,*****,2005,"St Charles County, MO, USA"
0500000US29189,29189,"St. Louis County, Missouri",985393,*****,2005,"St Louis County, MO, USA"
0500000US29510,29510,"St. Louis city, Missouri",333730,*****,2005,"St. Louis, MO, USA"
0500000US30013,30013,"Cascade County, Montana",77462,*****,2005,"Cascade County, MT, USA"
0500000US30029,30029,"Flathead County, Montana",82027,*****,2005,"Flathead County, MT, USA"
0500000US30031,30031,"Gallatin County, Montana",77543,2409,2005,"Gallatin County, MT, USA"
0500000US30063,30063,"Missoula County, Montana",96467,*****,2005,"Missoula County, MT, USA"
0500000US30111,30111,"Yellowstone County, Montana",133762,*****,2005,"Yellowstone County, MT, USA"
0500000US31055,31055,"Douglas County, Nebraska",474913,*****,2005,"Douglas County, NE, USA"
0500000US31109,31109,"Lancaster County, Nebraska",252319,*****,2005,"Lancaster County, NE, USA"
0500000US31153,31153,"Sarpy County, Nebraska",137891,*****,2005,"Sarpy County, NE, USA"
0500000US32003,32003,"Clark County, Nevada",1691213,*****,2005,"Clark County, NV, USA"
0500000US32031,32031,"Washoe County, Nevada",384462,*****,2005,"Washoe County, NV, USA"
0500000US33005,33005,"Cheshire County, New Hampshire",73019,*****,2005,"Cheshire County, NH, USA"
0500000US33009,33009,"Grafton County, New Hampshire",77887,*****,2005,"Grafton County, NH, USA"
0500000US33011,33011,"Hillsborough County, New Hampshire",393207,*****,2005,"Hillsborough County, NH, USA"
0500000US33013,33013,"Merrimack County, New Hampshire",140311,*****,2005,"Merrimack County, NH, USA"
0500000US33015,33015,"Rockingham County, New Hampshire",292410,*****,2005,"Rockingham County, NH, USA"
0500000US33017,33017,"Strafford County, New Hampshire",113300,*****,2005,"Strafford County, NH, USA"
0500000US34001,34001,"Atlantic County, New Jersey",264403,*****,2005,"Atlantic County, NJ, USA"
0500000US34003,34003,"Bergen County, New Jersey",891237,*****,2005,"Bergen County, NJ, USA"
0500000US34005,34005,"Burlington County, New Jersey",436706,*****,2005,"Burlington County, NJ, USA"
0500000US34007,34007,"Camden County, New Jersey",507843,*****,2005,"Camden County, NJ, USA"
0500000US34009,34009,"Cape May County, New Jersey",96630,*****,2005,"Cape May County, NJ, USA"
0500000US34011,34011,"Cumberland County, New Jersey",139968,*****,2005,"Cumberland County, NJ, USA"
0500000US34013,34013,"Essex County, New Jersey",769628,*****,2005,"Essex County, NJ, USA"
0500000US34015,34015,"Gloucester County, New Jersey",271709,*****,2005,"Gloucester County, NJ, USA"
0500000US34017,34017,"Hudson County, New Jersey",594071,*****,2005,"Hudson County, NJ, USA"
0500000US34019,34019,"Hunterdon County, New Jersey",126116,*****,2005,"Hunterdon County, NJ, USA"
0500000US34021,34021,"Mercer County, New Jersey",345118,*****,2005,"Mercer County, NJ, USA"
0500000US34023,34023,"Middlesex County, New Jersey",768696,*****,2005,"Middlesex County, NJ, USA"
0500000US34025,34025,"Monmouth County, New Jersey",625874,*****,2005,"Monmouth County, NJ, USA"
0500000US34027,34027,"Morris County, New Jersey",481139,*****,2005,"Morris County, NJ, USA"
0500000US34029,34029,"Ocean County, New Jersey",550447,*****,2005,"Ocean County, NJ, USA"
0500000US34031,34031,"Passaic County, New Jersey",487756,*****,2005,"Passaic County, NJ, USA"
0500000US34033,34033,"Salem County, New Jersey",65124,*****,2005,"Salem County, NJ, USA"
0500000US34035,34035,"Somerset County, New Jersey",314960,*****,2005,"Somerset County, NJ, USA"
0500000US34037,34037,"Sussex County, New Jersey",151443,*****,2005,"Sussex County, NJ, USA"
0500000US34039,34039,"Union County, New Jersey",523649,*****,2005,"Union County, NJ, USA"
0500000US34041,34041,"Warren County, New Jersey",108910,*****,2005,"Warren County, NJ, USA"
0500000US35001,35001,"Bernalillo County, New Mexico",592570,*****,2005,"Bernalillo County, NM, USA"
0500000US35013,35013,"Dona Ana County, New Mexico",184089,*****,2005,"Doña Ana County, NM, USA"
0500000US35031,35031,"McKinley County, New Mexico",71059,*****,2005,"McKinley County, NM, USA"
0500000US35043,35043,"Sandoval County, New Mexico",106765,*****,2005,"Sandoval County, NM, USA"
0500000US35045,35045,"San Juan County, New Mexico",124994,*****,2005,"San Juan County, NM, USA"
0500000US35049,35049,"Santa Fe County, New Mexico",137758,*****,2005,"Santa Fe County, NM, USA"
0500000US35061,35061,"Valencia County, New Mexico",67135,1943,2005,"Valencia County, NM, USA"
0500000US36001,36001,"Albany County, New York",280570,*****,2005,"Albany County, NY, USA"
0500000US36005,36005,"Bronx County, New York",1309640,*****,2005,"Bronx County, NY, USA"
0500000US36007,36007,"Broome County, New York",186680,*****,2005,"Broome County, NY, USA"
0500000US36009,36009,"Cattaraugus County, New York",79201,*****,2005,"Cattaraugus County, NY, USA"
0500000US36011,36011,"Cayuga County, New York",77016,*****,2005,"Cayuga County, NY, USA"
0500000US36013,36013,"Chautauqua County, New York",129887,*****,2005,"Chautauqua County, NY, USA"
0500000US36015,36015,"Chemung County, New York",84117,*****,2005,"Chemung County, NY, USA"
0500000US36019,36019,"Clinton County, New York",75053,*****,2005,"Clinton County, NY, USA"
0500000US36027,36027,"Dutchess County, New York",276889,*****,2005,"Dutchess County, NY, USA"
0500000US36029,36029,"Erie County, New York",898981,*****,2005,"Erie County, NY, USA"
0500000US36045,36045,"Jefferson County, New York",107710,*****,2005,"Jefferson County, NY, USA"
0500000US36047,36047,"Kings County, New York",2446016,*****,2005,"Kings County, NY, USA"
0500000US36053,36053,"Madison County, New York",65407,*****,2005,"Madison County, NY, USA"
0500000US36055,36055,"Monroe County, New York",704993,*****,2005,"Monroe County, NY, USA"
0500000US36059,36059,"Nassau County, New York",1310076,*****,2005,"Nassau County, NY, USA"
0500000US36061,36061,"New York County, New York",1529774,*****,2005,"New York County, NY, USA"
0500000US36063,36063,"Niagara County, New York",212573,*****,2005,"Niagara County, NY, USA"
0500000US36065,36065,"Oneida County, New York",219249,*****,2005,"Oneida County, NY, USA"
0500000US36067,36067,"Onondaga County, New York",444328,*****,2005,"Onondaga County, NY, USA"
0500000US36069,36069,"Ontario County, New York",101340,*****,2005,"Ontario County, NY, USA"
0500000US36071,36071,"Orange County, New York",359089,*****,2005,"Orange County, NY, USA"
0500000US36075,36075,"Oswego County, New York",118560,*****,2005,"Oswego County, NY, USA"
0500000US36079,36079,"Putnam County, New York",98303,*****,2005,"Putnam County, NY, USA"
0500000US36081,36081,"Queens County, New York",2215339,*****,2005,"Queens County, NY, USA"
0500000US36083,36083,"Rensselaer County, New York",150163,*****,2005,"Rensselaer County, NY, USA"
0500000US36085,36085,"Richmond County, New York",455344,*****,2005,"Richmond County, NY, USA"
0500000US36087,36087,"Rockland County, New York",285088,*****,2005,"Rockland County, NY, USA"
0500000US36089,36089,"St. Lawrence County, New York",100042,*****,2005,"St Lawrence County, NY, USA"
0500000US36091,36091,"Saratoga County, New York",210554,*****,2005,"Saratoga County, NY, USA"
0500000US36093,36093,"Schenectady County, New York",144344,*****,2005,"Schenectady County, NY, USA"
0500000US36101,36101,"Steuben County, New York",97041,*****,2005,"Steuben County, NY, USA"
0500000US36103,36103,"Suffolk County, New York",1444642,*****,2005,"Suffolk County, NY, USA"
0500000US36105,36105,"Sullivan County, New York",71914,*****,2005,"Sullivan County, NY, USA"
0500000US36109,36109,"Tompkins County, New York",87080,*****,2005,"Tompkins County, NY, USA"
0500000US36111,36111,"Ulster County, New York",170938,*****,2005,"Ulster County, NY, USA"
0500000US36113,36113,"Warren County, New York",64276,*****,2005,"Warren County, NY, USA"
0500000US36117,36117,"Wayne County, New York",91951,*****,2005,"New York, IA 50238, USA"
0500000US36119,36119,"Westchester County, New York",915916,*****,2005,"Westchester County, NY, USA"
0500000US37001,37001,"Alamance County, North Carolina",136552,*****,2005,"Alamance County, NC, USA"
0500000US37019,37019,"Brunswick County, North Carolina",88396,*****,2005,"Brunswick County, NC, USA"
0500000US37021,37021,"Buncombe County, North Carolina",211759,*****,2005,"Buncombe County, NC, USA"
0500000US37023,37023,"Burke County, North Carolina",85727,*****,2005,"Burke County, NC, USA"
0500000US37025,37025,"Cabarrus County, North Carolina",147939,*****,2005,"Cabarrus County, NC, USA"
0500000US37027,37027,"Caldwell County, North Carolina",77918,*****,2005,"Caldwell County, NC, USA"
0500000US37035,37035,"Catawba County, North Carolina",149294,*****,2005,"Catawba County, NC, USA"
0500000US37045,37045,"Cleveland County, North Carolina",95778,*****,2005,"Cleveland County, NC, USA"
0500000US37049,37049,"Craven County, North Carolina",86369,*****,2005,"Craven County, NC, USA"
0500000US37051,37051,"Cumberland County, North Carolina",284231,*****,2005,"Cumberland County, NC, USA"
0500000US37057,37057,"Davidson County, North Carolina",152670,*****,2005,"Davidson County, NC, USA"
0500000US37063,37063,"Durham County, North Carolina",232573,*****,2005,"Durham County, NC, USA"
0500000US37067,37067,"Forsyth County, North Carolina",315856,*****,2005,"Forsyth County, NC, USA"
0500000US37071,37071,"Gaston County, North Carolina",193162,*****,2005,"Gaston County, NC, USA"
0500000US37081,37081,"Guilford County, North Carolina",429603,*****,2005,"Guilford County, NC, USA"
0500000US37085,37085,"Harnett County, North Carolina",100634,*****,2005,"Harnett County, NC, USA"
0500000US37089,37089,"Henderson County, North Carolina",95381,*****,2005,"Henderson County, NC, USA"
0500000US37097,37097,"Iredell County, North Carolina",139249,*****,2005,"Iredell County, NC, USA"
0500000US37101,37101,"Johnston County, North Carolina",144621,*****,2005,"Johnston County, NC, USA"
0500000US37109,37109,"Lincoln County, North Carolina",68947,*****,2005,"Lincoln County, NC, USA"
0500000US37119,37119,"Mecklenburg County, North Carolina",780618,*****,2005,"Mecklenburg County, NC, USA"
0500000US37125,37125,"Moore County, North Carolina",79938,*****,2005,"Moore County, NC, USA"
0500000US37127,37127,"Nash County, North Carolina",89157,*****,2005,"Nash County, NC, USA"
0500000US37129,37129,"New Hanover County, North Carolina",174861,*****,2005,"New Hanover County, NC, USA"
0500000US37133,37133,"Onslow County, North Carolina",125251,*****,2005,"Onslow County, NC, USA"
0500000US37135,37135,"Orange County, North Carolina",108104,*****,2005,"Orange County, NC, USA"
0500000US37147,37147,"Pitt County, North Carolina",136271,*****,2005,"Pitt County, NC, USA"
0500000US37151,37151,"Randolph County, North Carolina",136953,*****,2005,"Randolph County, NC, USA"
